metal,oxidation_state,x,formula,delta_G_min,delta_G_norm_min,alpha_opt,beta_opt,gamma_opt,nu_LPSC_doped,nu_H2O,nu_LiCl,nu_LiF,nu_Li3PO4,nu_H2S,nu_LiOH,nu_MCl_n,nu_MF_n,nu_MOH_n,nu_MO_n_over_2,mu_LPSC_doped,mu_H2O,mu_LiCl,mu_LiF,mu_Li3PO4,mu_H2S,mu_LiOH,mu_MCl_n,mu_MF_n,mu_MOH_n,mu_MO_n_over_2,contrib_LPSC_doped,contrib_H2O,contrib_LiCl,contrib_LiF,contrib_Li3PO4,contrib_H2S,contrib_LiOH,contrib_MCl_n,contrib_MF_n,contrib_MOH_n,contrib_MO_n_over_2
Fe,5,0.05,Li120FeP19S100Cl15F5,-7.445838475,-1.225652424,-0.25,0.25,0,-1,-6.075,0.75,0.25,0.95,5,2.15,0,0,0,0.05,-17.69523549,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.741148472,-12.21740913,-14.28825283,-4.88993293,17.69523549,15.47190051,-3.004226446,-1.572208881,-20.89368706,-3.517040429,-11.38131502,0,0,0,-0.244496647
Fe,6,0.05,Li119FeP19S100Cl14F6,-7.402910741,-1.22362161,-0.3,0.3,0,-1,-6.05,0.7,0.3,0.95,5,2.1,-6.94E-18,6.94E-18,0,0.05,-17.68322465,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-8.622333527,-13.15511918,-16.66340971,-5.528188705,17.68322465,15.40823014,-2.803944683,-1.886650658,-20.89368706,-3.517040429,-11.11663327,5.98E-17,-9.13E-17,0,-0.276409435
Fe,2,0.06,Li309Fe3P47S250Cl44F6,-7.710378272,-1.235637544,-0.12,0.12,0.06,-1,-6.24,0.88,0.12,0.94,5,2.36,0,0,0.06,0,-17.76539628,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.304619551,-7.724226236,-6.741799116,-2.921339989,17.76539628,15.89212497,-3.52495903,-0.754660263,-20.67375351,-3.517040429,-12.49297834,0,0,-0.404507947,0
Fe,3,0.06,Li306Fe3P47S250Cl41F9,-7.587669108,-1.233767335,-0.18,0.18,0,-1,-6.15,0.82,0.18,0.94,5,2.3,0,0,0,0.06,-17.77548569,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.469741344,-10.45446587,-9.487854004,-4.055015445,17.77548569,15.66291163,-3.284620914,-1.131990395,-20.67375351,-3.517040429,-12.17536025,0,0,0,-0.243300927
Fe,4,0.06,Li303Fe3P47S250Cl38F12,-7.500032573,-1.225495518,-0.24,0.24,0,-1,-6.12,0.76,0.24,0.94,5,2.24,0,0,0,0.06,-17.78135068,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-6.101832986,-11.24588132,-11.9619956,-4.429183602,17.78135068,15.58650718,-3.044282799,-1.509320526,-20.67375351,-3.517040429,-11.85774216,0,0,0,-0.265751016
Fe,5,0.06,Li300Fe3P47S250Cl35F15,-7.430183547,-1.22006298,-0.3,0.3,0,-1,-6.09,0.7,0.3,0.94,5,2.18,0,0,0,0.06,-17.77462304,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.741148472,-12.21740913,-14.28825283,-4.88993293,17.77462304,15.51010274,-2.803944683,-1.886650658,-20.67375351,-3.517040429,-11.54012406,0,0,0,-0.293395976
Fe,6,0.06,Li297Fe3P47S250Cl32F18,-7.393516556,-1.220052237,-0.36,0.36,0,-1,-6.06,0.64,0.36,0.94,5,2.12,0,0,0,0.06,-17.74536374,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-8.622333527,-13.15511918,-16.66340971,-5.528188705,17.74536374,15.43369829,-2.563606567,-2.263980789,-20.67375351,-3.517040429,-11.22250597,0,0,0,-0.331691322
Fe,2,0.07,Li621Fe7P93S500Cl86F14,-7.736921378,-1.23199385,-0.14,0.14,0.07,-1,-6.28,0.86,0.14,0.93,5,2.42,0,0,0.07,0,-17.84774712,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.304619551,-7.724226236,-6.741799116,-2.921339989,17.84774712,15.99399757,-3.444846325,-0.880436974,-20.45381996,-3.517040429,-12.81059644,0,0,-0.471925938,0
Fe,3,0.07,Li614Fe7P93S500Cl79F21,-7.593165209,-1.229662382,-0.21,0.21,0,-1,-6.175,0.79,0.21,0.93,5,2.35,-1.39E-17,1.39E-17,0,0.07,-17.86011357,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.469741344,-10.45446587,-9.487854004,-4.055015445,17.86011357,15.726582,-3.164451857,-1.32065546,-20.45381996,-3.517040429,-12.440042,6.20E-17,-1.45E-16,0,-0.283851081
Fe,4,0.07,Li607Fe7P93S500Cl72F28,-7.494487287,-1.220600535,-0.28,0.28,0,-1,-6.14,0.72,0.28,0.93,5,2.28,0,0,0,0.07,-17.86339136,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-6.101832986,-11.24588132,-11.9619956,-4.429183602,17.86339136,15.63744348,-2.884057388,-1.760873947,-20.45381996,-3.517040429,-12.06948755,0,0,0,-0.310042852
Fe,5,0.07,Li600Fe7P93S500Cl65F35,-7.42284752,-1.21586364,-0.35,0.35,0,-1,-6.105,0.65,0.35,0.93,5,2.21,-1.39E-17,1.39E-17,0,0.07,-17.84569168,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.741148472,-12.21740913,-14.28825283,-4.88993293,17.84569168,15.54830496,-2.60366292,-2.201092434,-20.45381996,-3.517040429,-11.69893311,1.07E-16,-1.70E-16,0,-0.342295305
Fe,6,0.07,Li593Fe7P93S500Cl58F42,-7.39557788,-1.218381858,-0.42,0.42,0,-1,-6.07,0.58,0.42,0.93,5,2.14,-1.39E-17,1.39E-17,0,0.07,-17.79604732,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-8.622333527,-13.15511918,-16.66340971,-5.528188705,17.79604732,15.45916644,-2.323268452,-2.641310921,-20.45381996,-3.517040429,-11.32837867,1.20E-16,-1.83E-16,0,-0.386973209
Fe,2,0.08,Li156Fe2P23S125Cl21F4,-7.763864407,-1.228459558,-0.16,0.16,0.08,-1,-6.32,0.84,0.16,0.92,5,2.48,0,0,0.08,0,-17.92969804,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.304619551,-7.724226236,-6.741799116,-2.921339989,17.92969804,16.09587016,-3.36473362,-1.006213684,-20.23388641,-3.517040429,-13.12821453,0,0,-0.539343929,0
Fe,3,0.08,Li154Fe2P23S125Cl19F6,-7.600977422,-1.2259641,-0.24,0.24,0,-1,-6.2,0.76,0.24,0.92,5,2.4,0,0,0,0.08,-17.94242535,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.469741344,-10.45446587,-9.487854004,-4.055015445,17.94242535,15.79025237,-3.044282799,-1.509320526,-20.23388641,-3.517040429,-12.70472374,0,0,0,-0.324401236
Fe,4,0.08,Li152Fe2P23S125Cl17F8,-7.688545174,-1.216541958,-0.32,0.32,0.08,-1,-6.32,0.68,0.32,0.92,5,2.32,0,0,0.08,0,-17.94096345,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-6.101832986,-11.24588132,-11.9619956,-4.429183602,17.94096345,16.09587016,-2.723831978,-2.012427368,-20.23388641,-3.517040429,-12.28123295,0,0,-0.956959648,0
Fe,5,0.08,Li150Fe2P23S125Cl15F10,-7.422812228,-1.212877815,-0.4,0.4,0,-1,-6.12,0.6,0.4,0.92,5,2.24,0,0,0,0.08,-17.90945959,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.741148472,-12.21740913,-14.28825283,-4.88993293,17.90945959,15.58650718,-2.403381157,-2.51553421,-20.23388641,-3.517040429,-11.85774216,0,0,0,-0.391194634
Fe,6,0.08,Li148Fe2P23S125Cl13F12,-7.401267375,-1.217313713,-0.48,0.48,0,-1,-6.08,0.52,0.48,0.92,5,2.16,0,0,0,0.08,-17.84310273,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-8.622333527,-13.15511918,-16.66340971,-5.528188705,17.84310273,15.48463459,-2.082930336,-3.018641052,-20.23388641,-3.517040429,-11.43425137,0,0,0,-0.442255096
Fe,2,0.09,Li627Fe9P91S500Cl82F18,-7.791288885,-1.225045422,-0.18,0.18,0.09,-1,-6.36,0.82,0.18,0.91,5,2.54,0,0,0.09,0,-18.01116751,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.304619551,-7.724226236,-6.741799116,-2.921339989,18.01116751,16.19774276,-3.284620914,-1.131990395,-20.01395287,-3.517040429,-13.44583262,0,0,-0.60676192,0
Fe,3,0.09,Li618Fe9P91S500Cl73F27,-7.611393634,-1.222713837,-0.27,0.27,0,-1,-6.225,0.73,0.27,0.91,5,2.45,1.39E-17,-1.39E-17,0,0.09,-18.02213312,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.469741344,-10.45446587,-9.487854004,-4.055015445,18.02213312,15.85392275,-2.924113741,-1.697985592,-20.01395287,-3.517040429,-12.96940548,-6.20E-17,1.45E-16,0,-0.36495139
Fe,4,0.09,Li609Fe9P91S500Cl64F36,-7.715721453,-1.213163751,-0.36,0.36,0.09,-1,-6.36,0.64,0.36,0.91,5,2.36,0,0,0.09,0,-18.01467439,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-6.101832986,-11.24588132,-11.9619956,-4.429183602,18.01467439,16.19774276,-2.563606567,-2.263980789,-20.01395287,-3.517040429,-12.49297834,0,0,-1.076579604,0
Fe,5,0.09,Li600Fe9P91S500Cl55F45,-7.700188846,-1.210721517,-0.45,0.45,0.09,-1,-6.36,0.55,0.45,0.91,5,2.27,0,0,0.09,0,-17.96863103,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.741148472,-12.21740913,-14.28825283,-4.88993293,17.96863103,16.19774276,-2.203099394,-2.829975986,-20.01395287,-3.517040429,-12.0165512,0,0,-1.285942755,0
Fe,6,0.09,Li591Fe9P91S500Cl46F54,-7.393631007,-1.214060921,-0.54,0.54,0,-1,-6.09,0.46,0.54,0.91,5,2.18,1.39E-17,-1.39E-17,0,0.09,-17.903484,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-8.622333527,-13.15511918,-16.66340971,-5.528188705,17.903484,15.51010274,-1.84259222,-3.395971184,-20.01395287,-3.517040429,-11.54012406,-1.20E-16,1.83E-16,0,-0.497536983
Fe,2,0.1,Li63FeP9S50Cl8F2,-7.81942766,-1.221785572,-0.2,0.2,0.1,-1,-6.4,0.8,0.2,0.9,5,2.6,0,0,0.1,0,-18.09192268,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.304619551,-7.724226236,-6.741799116,-2.921339989,18.09192268,16.29961535,-3.204508209,-1.257767105,-19.79401932,-3.517040429,-13.76345072,0,0,-0.674179912,0
Fe,3,0.1,Li62FeP9S50Cl7F3,-7.624300575,-1.219888092,-0.3,0.3,0,-1,-6.25,0.7,0.3,0.9,5,2.5,-1.39E-17,1.39E-17,0,0.1,-18.09935017,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.469741344,-10.45446587,-9.487854004,-4.055015445,18.09935017,15.91759312,-2.803944683,-1.886650658,-19.79401932,-3.517040429,-13.23408723,6.20E-17,-1.45E-16,0,-0.405501544
Fe,4,0.1,Li61FeP9S50Cl6F4,-7.74580442,-1.210281941,-0.4,0.4,0.1,-1,-6.4,0.6,0.4,0.9,5,2.4,0,0,0.1,0,-18.08547864,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-6.101832986,-11.24588132,-11.9619956,-4.429183602,18.08547864,16.29961535,-2.403381157,-2.51553421,-19.79401932,-3.517040429,-12.70472374,0,0,-1.19619956,0
Fe,5,0.1,Li60FeP9S50Cl5F5,-7.733785883,-1.208404044,-0.5,0.5,0.1,-1,-6.4,0.5,0.5,0.9,5,2.3,0,0,0.1,0,-18.02907944,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.741148472,-12.21740913,-14.28825283,-4.88993293,18.02907944,16.29961535,-2.002817631,-3.144417763,-19.79401932,-3.517040429,-12.17536025,0,0,-1.428825283,0
Fe,6,0.1,Li59FeP9S50Cl4F6,-7.365712199,-1.207493803,-0.6,0.6,0,-1,-6.1,0.4,0.6,0.9,5,2.2,-1.39E-17,1.39E-17,0,0.1,-17.98414772,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-8.622333527,-13.15511918,-16.66340971,-5.528188705,17.98414772,15.53557088,-1.602254105,-3.773301315,-19.79401932,-3.517040429,-11.64599676,1.20E-16,-1.83E-16,0,-0.552818871
Fl,2,0.01,Li603FlP99S500Cl98F2,-7.457510445,-1.236734734,-0.02,0.02,0,-1,-6.03,0.98,0.02,0.99,5,2.06,0,0,0,0.01,-17.46509021,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.57173723,-7.343816757,-6.810321212,-3.324567795,17.46509021,15.35729384,-3.925522556,-0.125776711,-21.77342125,-3.517040429,-10.90488788,0,0,0,-0.033245678
Fl,2,0.02,Li303FlP49S250Cl48F2,-7.472478203,-1.233082212,-0.04,0.04,0,-1,-6.06,0.96,0.04,0.98,5,2.12,0,0,0,0.02,-17.55031224,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.57173723,-7.343816757,-6.810321212,-3.324567795,17.55031224,15.43369829,-3.845409851,-0.251553421,-21.5534877,-3.517040429,-11.22250597,0,0,0,-0.066491356
Fl,2,0.03,Li609Fl3P97S500Cl94F6,-7.485917472,-1.229214692,-0.06,0.06,0,-1,-6.09,0.94,0.06,0.97,5,2.18,0,0,0,0.03,-17.63706275,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.57173723,-7.343816757,-6.810321212,-3.324567795,17.63706275,15.51010274,-3.765297146,-0.377330132,-21.33355415,-3.517040429,-11.54012406,0,0,0,-0.099737034
Fl,2,0.04,Li153FlP24S125Cl23F2,-7.498258657,-1.225205663,-0.08,0.08,0,-1,-6.12,0.92,0.08,0.96,5,2.24,0,0,0,0.04,-17.72491135,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.57173723,-7.343816757,-6.810321212,-3.324567795,17.72491135,15.58650718,-3.685184441,-0.503106842,-21.11362061,-3.517040429,-11.85774216,0,0,0,-0.132982712
Fl,2,0.05,Li123FlP19S100Cl18F2,-7.509812341,-1.221107698,-0.1,0.1,0,-1,-6.15,0.9,0.1,0.95,5,2.3,0,0,0,0.05,-17.81354744,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.57173723,-7.343816757,-6.810321212,-3.324567795,17.81354744,15.66291163,-3.605071735,-0.628883553,-20.89368706,-3.517040429,-12.17536025,0,0,0,-0.16622839
Fl,2,0.06,Li309Fl3P47S250Cl44F6,-7.520778872,-1.21695451,-0.12,0.12,0,-1,-6.18,0.88,0.12,0.94,5,2.36,0,0,0,0.06,-17.9027707,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.57173723,-7.343816757,-6.810321212,-3.324567795,17.9027707,15.73931608,-3.52495903,-0.754660263,-20.67375351,-3.517040429,-12.49297834,0,0,0,-0.199474068
Fl,2,0.07,Li621Fl7P93S500Cl86F14,-7.531256522,-1.212762725,-0.14,0.14,0,-1,-6.21,0.86,0.14,0.93,5,2.42,0,0,0,0.07,-17.99248283,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.57173723,-7.343816757,-6.810321212,-3.324567795,17.99248283,15.81572052,-3.444846325,-0.880436974,-20.45381996,-3.517040429,-12.81059644,0,0,0,-0.232719746
Fl,2,0.08,Li156Fl2P23S125Cl21F4,-7.541263988,-1.208535896,-0.16,0.16,0,-1,-6.24,0.84,0.16,0.92,5,2.48,0,0,0,0.08,-18.08266514,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.57173723,-7.343816757,-6.810321212,-3.324567795,18.08266514,15.89212497,-3.36473362,-1.006213684,-20.23388641,-3.517040429,-13.12821453,0,0,0,-0.265965424
Fl,2,0.09,Li627Fl9P91S500Cl82F18,-7.550807493,-1.204275517,-0.18,0.18,0,-1,-6.27,0.82,0.18,0.91,5,2.54,0,0,0,0.09,-18.17331142,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.57173723,-7.343816757,-6.810321212,-3.324567795,18.17331142,15.96852942,-3.284620914,-1.131990395,-20.01395287,-3.517040429,-13.44583262,0,0,0,-0.299211102
Fl,2,0.1,Li63FlP9S50Cl8F2,-7.560015417,-1.200002447,-0.2,0.2,0,-1,-6.3,0.8,0.2,0.9,5,2.6,0,0,0,0.1,-18.26429328,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.57173723,-7.343816757,-6.810321212,-3.324567795,18.26429328,16.04493386,-3.204508209,-1.257767105,-19.79401932,-3.517040429,-13.76345072,0,0,0,-0.332456779
Fm,2,0.01,Li603FmP99S500Cl98F2,-7.548232367,-1.249707345,-0.02,0.02,0.01,-1,-6.04,0.98,0.02,0.99,5,2.06,0,0,0.01,0,-17.38109723,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.875377953,-6.573347569,-6.544276476,-2.536432505,17.38109723,15.38276199,-3.925522556,-0.125776711,-21.77342125,-3.517040429,-10.90488788,0,0,-0.065442765,0
Fm,3,0.01,Li602FmP99S500Cl97F3,-7.545735484,-1.249293954,-0.03,0.03,0.01,-1,-6.04,0.97,0.03,0.99,5,2.05,0,0,0.01,0,-17.37905726,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.318368435,-8.365292549,-9.101026058,-2.955371439,17.37905726,15.38276199,-3.885466204,-0.188665066,-21.77342125,-3.517040429,-10.85195153,0,0,-0.091010261,0
Fm,2,0.02,Li303FmP49S250Cl48F2,-7.574033312,-1.245729163,-0.04,0.04,0.02,-1,-6.08,0.96,0.04,0.98,5,2.12,0,0,0.02,0,-17.462215,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.875377953,-6.573347569,-6.544276476,-2.536432505,17.462215,15.48463459,-3.845409851,-0.251553421,-21.5534877,-3.517040429,-11.22250597,0,0,-0.13088553,0
Fm,3,0.02,Li302FmP49S250Cl47F3,-7.566429805,-1.244478586,-0.06,0.06,0.02,-1,-6.08,0.94,0.06,0.98,5,2.1,0,0,0.02,0,-17.46074481,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.318368435,-8.365292549,-9.101026058,-2.955371439,17.46074481,15.48463459,-3.765297146,-0.377330132,-21.5534877,-3.517040429,-11.11663327,0,0,-0.182020521,0
Fm,2,0.03,Li609Fm3P97S500Cl94F6,-7.597833755,-1.241476104,-0.06,0.06,0.03,-1,-6.12,0.94,0.06,0.97,5,2.18,0,0,0.03,0,-17.54533328,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.875377953,-6.573347569,-6.544276476,-2.536432505,17.54533328,15.58650718,-3.765297146,-0.377330132,-21.33355415,-3.517040429,-11.54012406,0,0,-0.196328294,0
Fm,3,0.03,Li606Fm3P97S500Cl91F9,-7.583137987,-1.239074834,-0.09,0.09,0.03,-1,-6.12,0.91,0.09,0.97,5,2.15,0,0,0.03,0,-17.5464185,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.318368435,-8.365292549,-9.101026058,-2.955371439,17.5464185,15.58650718,-3.645128088,-0.565995197,-21.33355415,-3.517040429,-11.38131502,0,0,-0.273030782,0
Fm,2,0.04,Li153FmP24S125Cl23F2,-7.619625932,-1.236952262,-0.08,0.08,0.04,-1,-6.16,0.92,0.08,0.96,5,2.24,0,0,0.04,0,-17.63045982,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.875377953,-6.573347569,-6.544276476,-2.536432505,17.63045982,15.68837978,-3.685184441,-0.503106842,-21.11362061,-3.517040429,-11.85774216,0,0,-0.261771059,0
Fm,3,0.04,Li152FmP24S125Cl22F3,-7.596452161,-1.233190286,-0.12,0.12,0.04,-1,-6.16,0.88,0.12,0.96,5,2.2,0,0,0.04,0,-17.63548619,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.318368435,-8.365292549,-9.101026058,-2.955371439,17.63548619,15.68837978,-3.52495903,-0.754660263,-21.11362061,-3.517040429,-11.64599676,0,0,-0.364041042,0
Fm,2,0.05,Li123FmP19S100Cl18F2,-7.63936293,-1.232155311,-0.1,0.1,0.05,-1,-6.2,0.9,0.1,0.95,5,2.3,0,0,0.05,0,-17.71764154,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.875377953,-6.573347569,-6.544276476,-2.536432505,17.71764154,15.79025237,-3.605071735,-0.628883553,-20.89368706,-3.517040429,-12.17536025,0,0,-0.327213824,0
Fm,3,0.05,Li122FmP19S100Cl17F3,-7.606891667,-1.226918011,-0.15,0.15,0.05,-1,-6.2,0.85,0.15,0.95,5,2.25,-6.94E-18,6.94E-18,0.05,0,-17.72742856,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.318368435,-8.365292549,-9.101026058,-2.955371439,17.72742856,15.79025237,-3.404789972,-0.943325329,-20.89368706,-3.517040429,-11.91067851,2.30E-17,-5.80E-17,-0.455051303,0
Fm,2,0.06,Li309Fm3P47S250Cl44F6,-7.657019522,-1.227086462,-0.12,0.12,0.06,-1,-6.24,0.88,0.12,0.94,5,2.36,0,0,0.06,0,-17.80690367,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.875377953,-6.573347569,-6.544276476,-2.536432505,17.80690367,15.89212497,-3.52495903,-0.754660263,-20.67375351,-3.517040429,-12.49297834,0,0,-0.392656589,0
Fm,3,0.06,Li306Fm3P47S250Cl41F9,-7.615094845,-1.220367764,-0.18,0.18,0.06,-1,-6.24,0.82,0.18,0.94,5,2.3,0,0,0.06,0,-17.82160725,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.318368435,-8.365292549,-9.101026058,-2.955371439,17.82160725,15.89212497,-3.284620914,-1.131990395,-20.67375351,-3.517040429,-12.17536025,0,0,-0.546061563,0
Fm,2,0.07,Li621Fm7P93S500Cl86F14,-7.67268217,-1.221764677,-0.14,0.14,0.07,-1,-6.28,0.86,0.14,0.93,5,2.42,0,0,0.07,0,-17.89815974,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.875377953,-6.573347569,-6.544276476,-2.536432505,17.89815974,15.99399757,-3.444846325,-0.880436974,-20.45381996,-3.517040429,-12.81059644,0,0,-0.458099353,0
Fm,3,0.07,Li614Fm7P93S500Cl79F21,-7.621924866,-1.213682303,-0.21,0.21,0.07,-1,-6.28,0.79,0.21,0.93,5,2.35,-1.39E-17,1.39E-17,0.07,0,-17.91715909,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.318368435,-8.365292549,-9.101026058,-2.955371439,17.91715909,15.99399757,-3.164451857,-1.32065546,-20.45381996,-3.517040429,-12.440042,4.61E-17,-1.16E-16,-0.637071824,0
Fm,2,0.08,Li156Fm2P23S125Cl21F4,-7.686673411,-1.216245793,-0.16,0.16,0.08,-1,-6.32,0.84,0.16,0.92,5,2.48,0,0,0.08,0,-17.99108722,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.875377953,-6.573347569,-6.544276476,-2.536432505,17.99108722,16.09587016,-3.36473362,-1.006213684,-20.23388641,-3.517040429,-13.12821453,0,0,-0.523542118,0
Fm,3,0.08,Li154Fm2P23S125Cl19F6,-7.628334927,-1.20701502,-0.24,0.24,0.08,-1,-6.32,0.76,0.24,0.92,5,2.4,0,0,0.08,0,-18.0131309,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.318368435,-8.365292549,-9.101026058,-2.955371439,18.0131309,16.09587016,-3.044282799,-1.509320526,-20.23388641,-3.517040429,-12.70472374,0,0,-0.728082085,0
Fm,2,0.09,Li627Fm9P91S500Cl82F18,-7.699595648,-1.210628247,-0.18,0.18,0.09,-1,-6.36,0.82,0.18,0.91,5,2.54,0,0,0.09,0,-18.08508371,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.875377953,-6.573347569,-6.544276476,-2.536432505,18.08508371,16.19774276,-3.284620914,-1.131990395,-20.01395287,-3.517040429,-13.44583262,0,0,-0.588984883,0
Fm,3,0.09,Li618Fm9P91S500Cl73F27,-7.635012238,-1.200473622,-0.27,0.27,0.09,-1,-6.36,0.73,0.27,0.91,5,2.45,1.39E-17,-1.39E-17,0.09,0,-18.10883546,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.318368435,-8.365292549,-9.101026058,-2.955371439,18.10883546,16.19774276,-2.924113741,-1.697985592,-20.01395287,-3.517040429,-12.96940548,-4.61E-17,1.16E-16,-0.819092345,0
Fm,2,0.1,Li63FmP9S50Cl8F2,-7.712280372,-1.205043808,-0.2,0.2,0.1,-1,-6.4,0.8,0.2,0.9,5,2.6,0,0,0.1,0,-18.1793177,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.875377953,-6.573347569,-6.544276476,-2.536432505,18.1793177,16.29961535,-3.204508209,-1.257767105,-19.79401932,-3.517040429,-13.76345072,0,0,-0.654427648,0
Fm,3,0.1,Li62FmP9S50Cl7F3,-7.642122617,-1.194081659,-0.3,0.3,0.1,-1,-6.4,0.7,0.3,0.9,5,2.5,-1.39E-17,1.39E-17,0.1,0,-18.20410695,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.318368435,-8.365292549,-9.101026058,-2.955371439,18.20410695,16.29961535,-2.803944683,-1.886650658,-19.79401932,-3.517040429,-13.23408723,4.61E-17,-1.16E-16,-0.910102606,0
Fr,1,0.01,Li604FrP99S500Cl99F,-7.417191294,-1.228011804,-0.02,0.01,0,-1,-6.04,0.98,0.01,0.99,5,2.08,0.01,0,0,0,-17.53422707,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.45471859,-5.753437042,-4.427273512,-1.690309882,17.53422707,15.38276199,-3.925522556,-0.062888355,-21.77342125,-3.517040429,-11.01076057,-0.044547186,0,0,0
Fr,1,0.02,Li304FrP49S250Cl49F,-7.450364308,-1.225388866,-0.04,0.02,0,-1,-6.08,0.96,0.02,0.98,5,2.16,0.02,0,0,0,-17.63006154,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.45471859,-5.753437042,-4.427273512,-1.690309882,17.63006154,15.48463459,-3.845409851,-0.125776711,-21.5534877,-3.517040429,-11.43425137,-0.089094372,0,0,0
